date,Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
1929-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1929-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1929-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1929-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1929-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1929-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1929-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1930-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1930-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1930-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1930-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1930-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1931-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1931-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1931-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1931-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1931-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1932-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1932-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1932-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1932-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1932-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1933-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1933-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1933-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1933-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1933-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1934-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1934-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1934-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1934-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1934-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1935-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1935-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1935-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1935-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1935-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
